BIC2,BIC3,BIC4,BIC7,BIC8,BIC9,BIC10,BIC11,BIC12,BIC13,BIC19,BIC25,BIC29,BIC41,BIC45,BIC53,BIC57,BIC61,BIC65,BIC66,BIC67,BIC68,BIC71,BIC72,BIC73,BIC74,BIC75,BIC76,BIC77,BIC82,BIC89,BIC93,BIC109,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,GLCM21,GLCM22,GLCM23,GLCM24,GLCM25,GLCM26,GLCM27,GLCM28,GLCM29,GLCM30,GLCM31,GLCM32,GLCM33,GLCM34,GLCM35,GLCM36,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,GFCC1,GFCC2,GFCC3,GFCC4,GFCC5,GFCC6,GFCC7,GFCC8,GFCC9,GFCC10,GFCC11,GFCC12,GFCC13,GFCC14,GFCC15,GFCC16,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,LPC10,LPC11,MEL1,MEL2,MEL3,MEL4,MEL5,MEL6,MEL7,MEL8,MEL9,MEL10,MEL11,MEL12,MEL13,MEL14,MEL15,MEL16,ASA,BGN,SNR,AA,NAA,Ht,Hs,H,A,B,NDSI,ACI,H',M,MBA,TARGET_
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,-0.660391833,-0.649364711,-0.50653579,-0.038313365,0.225671781,-0.020956487,-0.021717592,1.40438736,-0.034219469,5.745051868,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.648518395,-0.4767258,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.116928372,-0.799351597,-0.928045019,-0.241088938,-0.527626557,-0.19911491,-0.095728915,-0.807218095,-0.008325834,-0.286939821,-0.473058806,-0.148570124,-0.117387837,-0.798562821,0.967718688,-0.285934685,-0.475957205,-0.172472117,-0.098006686,-0.797971045,-0.632510794,-0.22878948,-0.537018916,-0.255265613,-0.112380703,-0.791333889,-0.116393091,-0.231123259,-0.53515429,-0.257576754,-0.111822752,-0.789812344,-0.140252746,-0.230541634,-0.546611252,-0.257930188,0.247506238,-1.520562489,-1.0618684,1.802156554,-0.429787424,3.002103598,-1.824833208,-1.264452407,0.34219162,0.021480144,-0.656684648,1.404428027,-2.562507127,0.828101835,-0.767267262,0.598491144,0.109107876,-2.65275464,0.962554411,-0.953072394,0.076120479,-0.762328306,0.256652872,-2.216430936,-0.888517346,0.180614765,-0.865912867,1.045991414,-0.866636942,-0.00495148,-0.374934031,0.458796775,0.049911811,-0.187565885,0.001799357,-0.02976062,0.077968365,0.080875044,-0.046490292,0.005948799,0.01500861,-0.019501785,-0.326074672,-0.22395992,-0.230808284,-0.230226598,-0.377938214,-0.621564078,-0.516017632,0.14349827,-0.869622954,-1.032410635,-0.789445875,-0.9428844,0.320988805,0.855196237,0.876970416,2.328122148,-2.263883898,-2.307872589,0.153153092,-0.834028515,-0.114746762,0.765022751,2.340385604,2.279527288,-0.706795985,-1.020714182,0.674221011,-2.462073029,-1.766038272,-2.328161049,-0.43819394,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.761693661,-0.649364711,-0.50653579,-0.038313365,-0.445902189,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.142447963,-0.928230075,-1.340827799,-0.279458932,-0.673188907,-0.19911491,-0.149252485,-0.945082369,0.245659615,-0.351259763,-0.637103146,-0.197327391,-0.144782744,-0.948447469,1.000171944,-0.370942294,-0.602393592,-0.222214867,-0.149090862,-0.916640375,-0.850573447,-0.267692746,-0.672110925,-0.161368335,-0.138585604,-0.913363361,-0.339570716,-0.272340964,-0.687806962,-0.145318308,-0.138197354,-0.908813335,0.153437498,-0.27176539,-0.694713154,-0.145107409,2.910748785,2.472264771,-1.897088482,-2.509275125,-2.658404796,-0.684998666,0.399660155,1.905606989,1.229416255,2.320253083,-0.305193196,0.01650864,-0.472973542,-1.303132761,-1.686208821,0.086546386,2.705459009,0.471076453,0.674677829,-2.143654019,-0.613096505,-0.357225961,1.341051493,-2.002606871,0.443734914,0.053802456,-2.390530304,1.062392248,0.640736045,-0.805019467,2.245836097,-3.224744287,-0.964135907,0.209834457,1.82515355,1.135555527,-2.809352874,-2.114870056,2.54349586,1.967331438,-1.04950774,-1.963724747,0.740977985,1.30474077,1.217835197,1.331172398,0.950047422,0.712719566,0.798356404,0.721407661,1.292838439,2.894390629,3.648353475,3.805996418,3.120614956,2.124373875,1.846363419,1.351635011,3.038576413,3.066509211,0.867600295,-0.473060651,2.689216327,0.780734769,-0.121921444,0.259504688,-0.784352289,1.86440175,0.936186098,-1.720686541,-0.247957805,2.912185861,-0.088225359,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.646155668,-0.649364711,-0.50653579,-0.038313365,-0.310600814,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.142447963,-0.921227145,-1.215713577,-0.279458932,-0.675463318,-0.214837234,-0.149252485,-0.938777231,0.296213074,-0.351259763,-0.659472829,-0.229832236,-0.144782744,-0.945662859,0.967439023,-0.370942294,-0.607451048,-0.222214867,-0.149090862,-0.908850799,-0.785593907,-0.267692746,-0.685620126,-0.161368335,-0.138585604,-0.905444045,-0.333633818,-0.272340964,-0.690230021,-0.161355229,-0.138197354,-0.902935262,0.05350514,-0.27176539,-0.709280554,-0.161224949,3.003922224,2.323925263,-2.069668129,-2.434470801,-2.551702267,-0.651837491,0.552910801,1.927800662,1.178246646,2.588173859,-0.126859263,-0.310562411,-0.720991256,-1.340356159,-1.663154185,0.393242429,2.750545567,-0.192401265,0.225807742,-0.064492032,-1.185035998,0.800443698,0.261004321,0.540249645,1.236722459,-0.919243138,1.825258992,0.688837302,0.097403941,-0.721134757,-1.394615994,2.235595196,0.240254418,0.084345905,0.07204447,-0.003616811,-0.339949927,-0.148200832,0.509009828,0.263591133,-0.34521849,-0.413501828,0.7706069,1.332588188,1.21498904,1.282661279,0.927643158,0.704207145,0.73396448,0.636272526,1.159957121,2.782021951,3.652161658,3.798495233,3.22507226,2.261915941,2.081587828,1.487247421,3.121290061,3.095078718,0.609640328,-0.323694638,4.21865074,1.018894709,-0.182939453,0.325076599,-0.784908841,1.969930908,0.936707976,-1.859817567,-0.460599551,2.894501063,-0.361232589,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,-0.649709344,-0.649364711,-0.50653579,-0.038313365,2.377984004,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.142447963,-1.021971046,-1.237092102,-0.279458932,-0.693658612,-0.246281882,-0.1224907,-1.046085834,0.363022609,-0.351259763,-0.627161065,-0.181074969,-0.117387837,-1.051235891,1.291716244,-0.370942294,-0.58216377,-0.155891201,-0.123548774,-1.011332415,-0.983561877,-0.267692746,-0.705883927,-0.22396652,-0.138585604,-1.011394904,-0.636788607,-0.272340964,-0.697499196,-0.209465992,-0.138197354,-1.010300067,-0.230328468,-0.27176539,-0.704424754,-0.209577568,2.698024386,2.274964664,-1.760163373,-2.416136191,-2.549162191,-0.162241042,0.061687902,1.872104902,1.22638423,2.226077423,-0.672794581,0.333330955,-0.714407679,-0.989218842,-1.849671084,0.037050008,2.537633657,-0.158490354,-1.01814785,1.043945363,-1.051038727,2.688330767,-1.164105721,-1.074441192,1.924691341,0.228051978,1.169787135,-0.114596648,1.691664422,0.219571831,1.138657957,-0.000592605,5.692266217,-3.795540481,-10.5966547,-2.061057581,17.06984691,8.117007873,-16.91019874,-9.560753117,7.910259017,11.15290478,0.730395141,1.201799191,1.068656477,1.236250588,0.906660199,0.66260078,0.735692257,0.664871496,1.119790781,2.611006627,3.379980429,3.551713135,2.953968698,2.021960974,1.554939819,1.40783431,2.427479112,3.240994517,0.187682105,-0.8039144,0.395064708,0.856449659,-0.094613538,0.31987601,-0.784505447,1.862760295,0.93632558,-1.221798933,-0.249297629,2.392114471,-0.333607286,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,2.395426697,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,-0.416296853,-0.476728686,-0.634083763,-0.021605866,2.465900307,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.116928372,-0.983884937,-1.324710828,-0.279458932,-0.643621554,-0.230559558,-0.1224907,-1.007042478,0.214890684,-0.351259763,-0.58987826,-0.148570124,-0.117387837,-1.011767074,1.60897753,-0.370942294,-0.541704126,-0.155891201,-0.123548774,-0.975914184,-1.207935674,-0.267692746,-0.627080256,-0.208316974,-0.112380703,-0.978037782,-0.832084571,-0.272340964,-0.627230505,-0.193429071,-0.111822752,-0.977670763,-0.463003995,-0.27176539,-0.631587753,-0.193460028,2.356073536,2.168236491,-1.49881808,-2.193750507,-2.078651748,0.226956625,-0.158008358,1.96961478,0.954090328,1.708645815,-0.710400417,0.488800126,-1.017618957,-0.852772806,-1.624771284,-0.01585797,2.103240658,-0.731230508,-1.367752057,0.331735028,-0.372635905,0.255112354,0.297165362,-0.098430361,0.736866155,0.674749742,-0.944811499,2.142369272,-1.204850303,0.269461316,0.199120548,-0.965464093,0.192442797,-0.104265952,-0.123389625,0.120257879,0.088551054,-0.025561223,-0.039803721,0.018664632,-0.049666724,-0.016307424,0.767297855,1.27514637,1.194451576,1.291805065,0.955558098,0.736345355,0.829134042,0.694768059,0.967688993,2.222724999,2.932959087,3.155343189,2.679224429,1.806895198,1.190385003,1.155059,1.249502773,1.22745391,0.753608019,-0.659366645,1.159781914,0.625143411,-0.995643495,-0.519694356,-0.778715076,1.838018097,0.931003798,-0.218271378,-0.32672585,1.133747991,-0.183723792,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,2.395426697,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,-0.416296853,-0.476728686,-0.634083763,-0.021605866,2.465900307,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.116928372,-1.016565275,-1.151910308,-0.279458932,-0.643621554,-0.230559558,-0.095728915,-1.037476896,0.421053023,-0.351259763,-0.5824217,-0.148570124,-0.117387837,-1.042518852,1.866682409,-0.370942294,-0.534117943,-0.155891201,-0.098006686,-1.009263309,-1.289778591,-0.267692746,-0.622577189,-0.208316974,-0.112380703,-1.011994852,-1.159515365,-0.272340964,-0.615115214,-0.193429071,-0.111822752,-1.014138808,-1.008413428,-0.27176539,-0.621876153,-0.193460028,2.322683554,1.964400219,-1.572062209,-1.985862363,-1.90389225,0.271094017,-0.176095359,1.945429922,0.560076318,2.117389369,-0.701398864,0.136637514,-1.052392207,-0.496191702,-1.73310838,0.21667697,2.08901557,0.539846472,1.013078569,1.145106077,2.369347791,-0.897493036,-1.53492044,-0.876385585,1.221776568,-0.356701728,0.846470344,-0.105624906,1.123783854,-0.094708872,-0.458187289,-0.211028714,0.186757716,-0.109613948,-0.112312806,0.112092984,0.071592304,-0.029451544,-0.009958538,0.025950014,-0.055559111,-0.028561407,0.733521197,1.22113333,1.127397635,1.22667917,0.901922514,0.689641732,0.77808726,0.616821594,0.867019406,2.082143559,2.761966723,2.985912758,2.627118426,1.846025587,1.338609075,1.219887518,0.896773165,0.865201383,1.36904912,-0.738065651,0.565001865,-0.223528465,-0.760752462,-0.674107097,-0.778699097,1.915610538,0.931112163,-0.159004907,-0.376105836,0.792633454,-0.372628928,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.799604912,-0.649364711,-0.50653579,-0.038313365,-0.490298359,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.142447963,-0.842474901,-1.545640723,-0.279458932,-0.620877437,-0.262004205,-0.149252485,-0.855840411,-0.311142523,-0.351259763,-0.5824217,-0.197327391,-0.144782744,-0.857523907,0.487862816,-0.370942294,-0.536646671,-0.222214867,-0.149090862,-0.819635805,-0.10505061,-0.267692746,-0.654098657,-0.192667428,-0.138585604,-0.812932026,0.469401551,-0.272340964,-0.653884146,-0.17739215,-0.138197354,-0.81032562,0.871766604,-0.27176539,-0.675289954,-0.177342488,2.723327677,1.937562464,-1.838354231,-2.25419162,-1.984278099,-0.272694752,0.278818389,1.966202693,0.799666649,2.325960008,-0.27258219,-0.46657335,-0.972524809,-1.0074357,-1.446419871,0.427836808,2.523966948,-1.016123316,-1.124863145,0.153455086,-1.825126164,0.075125452,-1.309338355,-1.2677437,-0.197430722,-1.875465101,2.596997337,0.000660576,2.450559646,1.405674016,0.465267193,0.765255955,0.131652131,0.238293007,0.339934724,-0.037150629,-0.808943542,-0.274505322,0.994571812,0.466345472,-0.604341164,-0.683577197,0.735442578,1.205723383,1.132124512,1.207989119,0.892060648,0.681129312,0.746626248,0.594425123,0.935997421,2.308686982,3.147968113,3.354870117,2.953129528,2.138457129,1.833165385,1.450956091,2.362371929,1.295955127,1.607078119,-0.069933025,3.538902111,0.65902372,-0.267073588,0.081842201,-0.785002124,1.992882532,0.936793304,-1.814254407,-0.489549216,1.45837569,-0.406601557,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,1.800206326,-0.649364711,-0.50653579,-0.038313365,-0.491002648,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.64852146,-0.476728686,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.142447963,-0.918892835,-1.523929889,-0.279458932,-0.657268025,-0.277726529,-0.149252485,-0.935018398,-0.063772918,-0.351259763,-0.607276902,-0.213579813,-0.144782744,-0.9410622,0.681329945,-0.370942294,-0.566991404,-0.205633951,-0.149090862,-0.903373753,-0.610548013,-0.267692746,-0.667607858,-0.208316974,-0.138585604,-0.898724624,0.145110163,-0.272340964,-0.675691671,-0.193429071,-0.138197354,-0.892858565,0.777485741,-0.27176539,-0.689857354,-0.193460028,2.738148891,1.969256474,-1.840522301,-2.158994849,-1.917261236,-0.310373484,0.277238274,2.101922929,0.720774173,2.165456025,-0.224540829,-0.367483617,-1.098737959,-1.01170217,-1.490682803,0.371282267,2.704418017,0.535694231,-0.965452062,-1.020481062,3.118849323,1.117016043,-4.375508971,2.796717355,1.164764794,-2.002812907,-2.891198314,2.768077563,-3.557415298,-1.260052017,-3.111997404,0.936891981,0.224113544,-0.005182419,0.022900087,0.112000101,-0.172438744,-0.161878935,0.292986309,0.188413187,-0.243613637,-0.303503957,0.728900733,1.26034917,1.290130078,1.27025994,0.992911006,0.761449349,0.802095623,0.655139541,0.931924965,2.318704475,3.119698536,3.348756766,2.941316596,2.147683635,1.890121698,1.435180423,2.332241557,1.005929576,2.019998928,-0.167904281,2.604247749,0.189435611,-0.570335304,-0.365966447,-0.784024386,1.944969214,0.93591366,-1.431763082,-0.42599192,1.196883521,-0.070121049,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,2.395426697,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,-0.224791681,-0.476685397,-0.634083763,-0.021605866,2.285033573,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.142447963,-0.914347074,-1.155399549,-0.279458932,-0.650444789,-0.262004205,-0.1224907,-0.930410797,0.219826314,-0.351259763,-0.622190024,-0.181074969,-0.144782744,-0.93404014,1.196824818,-0.370942294,-0.579635043,-0.189053034,-0.149090862,-0.907390253,-0.888187866,-0.267692746,-0.658601724,-0.208316974,-0.138585604,-0.9071239,-0.557184442,-0.272340964,-0.651461088,-0.193429071,-0.138197354,-0.901495734,-0.144779299,-0.27176539,-0.672862054,-0.193460028,2.547270367,2.312665679,-1.864123382,-2.142855137,-2.225442606,-0.187681265,0.448592355,1.901926672,0.70209874,2.158556361,-0.631641829,0.056155252,-0.693576917,-1.214293027,-1.62539536,0.235085841,2.153160074,-3.272681549,0.032199614,2.536993349,-2.888251587,1.096816553,-1.286583668,0.836167315,-2.797300589,2.243121798,-0.008904725,-0.173070634,-0.151916061,0.465774721,1.139447445,-0.548364458,0.333190494,-0.197857273,-0.345638948,0.086104153,0.441501863,0.115010396,-0.355552081,-0.151309499,0.100912414,0.164646609,0.78061028,1.307608949,1.158730432,1.233257162,0.929101866,0.699963678,0.803746037,0.718241532,1.005939631,2.339042342,3.141706867,3.395725194,2.924378272,1.96127136,1.643127464,1.07802804,2.024922014,1.454161837,1.492456455,-0.209662521,3.283996376,0.514730734,-0.214732009,0.05455435,-0.783686245,1.891016887,0.935589165,-1.542725139,-0.356609928,1.631100539,-0.176150277,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,2.395426697,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,-0.416296853,-0.476728686,-0.634083763,-0.021605866,2.465900307,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.142447963,-0.930441526,-0.930592718,-0.279458932,-0.66409126,-0.246281882,-0.1224907,-0.952721286,0.127477516,-0.351259763,-0.624675545,-0.181074969,-0.144782744,-0.956680228,1.138131723,-0.370942294,-0.58216377,-0.172472117,-0.123548774,-0.922725982,-0.959882464,-0.267692746,-0.663104791,-0.208316974,-0.138585604,-0.923202513,-0.49057307,-0.272340964,-0.658730263,-0.193429071,-0.138197354,-0.922488852,-0.000492081,-0.27176539,-0.670434154,-0.193460028,2.157659521,2.612970125,-1.638607126,-2.375336298,-2.260936768,0.101824221,0.300851272,1.654864608,1.175798764,1.920270942,-0.815756853,0.308289817,-0.731874111,-1.150838914,-1.73436754,0.120148981,2.042237054,1.049529867,-0.655620707,0.048156221,2.598290736,0.252249336,-0.500664248,1.242471571,1.547910152,-0.521877885,-0.059488391,1.34976788,-0.884346202,-0.472511609,0.441241679,-1.68388132,0.218992854,-0.130933517,-0.16382198,0.131808471,0.142015872,-0.032408459,-0.082658418,0.020601171,-0.019848449,-0.009540321,0.7197513,1.231510926,1.120438971,1.215900318,0.894317283,0.692292306,0.747541712,0.633638411,0.949965564,2.256602747,3.062892315,3.28444615,2.73621053,1.680001126,0.958774136,0.539880854,1.637323651,1.716502514,0.439842709,-0.560190825,2.349342013,1.040331167,-0.529608561,0.036383008,-0.784412705,1.929952638,0.936257363,-0.753833895,-0.35173806,1.509591962,-0.432495771,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,-0.654372766,-0.649364711,-0.50653579,-0.038313365,2.383445129,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,2.648496941,-0.476705599,-0.634083763,-0.021605866,-0.427967436,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.142447963,-0.786574322,-0.954685099,-0.279458932,-0.589035673,-0.151947939,-0.149252485,-0.80333801,0.165345354,-0.351259763,-0.592363781,-0.181074969,-0.144782744,-0.806795581,0.909937543,-0.370942294,-0.579635043,-0.189053034,-0.123548774,-0.782026756,-0.689058646,-0.267692746,-0.595558787,-0.083120603,-0.138585604,-0.787974179,-0.383149411,-0.272340964,-0.590884631,-0.081170625,-0.138197354,-0.787892974,0.036336381,-0.27176539,-0.597597152,-0.080637249,2.210635224,2.966337474,-1.721126185,-2.594644256,-2.309914851,-0.399331049,0.260985754,1.483953153,1.560760666,2.050299577,-0.476801574,0.213327394,-0.316509286,-1.311773791,-1.5433684,-0.172791969,2.047692106,1.322698292,1.065363507,-1.073694655,-2.022780932,0.307833023,1.374381432,0.125894061,-0.593783241,-0.35111511,0.927929196,1.245994429,0.1764493,-0.501226274,0.952818225,0.364108929,0.308379056,-0.210204966,-0.334623245,0.132159563,0.425124848,0.048271945,-0.375768699,-0.104188914,0.138168073,0.155374103,0.790598412,1.249489198,1.14187918,1.214705463,0.882610213,0.687093103,0.734995989,0.637102986,1.136968679,2.647542993,3.318248298,3.444609062,2.790278901,1.772450453,0.939570738,0.209321047,2.181064636,3.206084034,-0.213814528,-0.848081769,-0.28468392,1.061216466,-0.700573851,-0.102513561,-0.784550623,1.813496135,0.936356006,-0.717588371,-0.158325952,2.167435325,-0.408549033,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,2.395426697,-0.020956487,-0.021717592,-0.21126779,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,-0.416296853,-0.476728686,-0.634083763,-0.021605866,2.465900307,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.142447963,-0.947641704,-0.567047009,-0.279458932,-0.686835377,-0.246281882,-0.1224907,-0.968484132,0.442916817,-0.351259763,-0.647045227,-0.164822546,-0.144782744,-0.974719657,1.096461693,-0.370942294,-0.612508503,-0.189053034,-0.149090862,-0.943295333,-1.016379826,-0.267692746,-0.658601724,-0.22396652,-0.138585604,-0.94456067,-0.652765389,-0.272340964,-0.658730263,-0.209465992,-0.138197354,-0.942642246,-0.291155695,-0.27176539,-0.672862054,-0.209577568,2.158164705,3.014483243,-1.885724715,-2.361728281,-2.280549342,-0.377334998,0.283419211,1.56751882,1.296148201,2.136609258,-0.595918428,0.272889588,-0.399501446,-1.195384141,-1.799014127,0.03287689,1.975595781,1.133398206,1.207354255,-0.128278634,-0.549979807,0.407874484,1.100926959,-0.422061172,-0.031678625,0.776224018,1.43162166,-0.705679302,0.187982311,-0.617434194,0.202288502,-0.048290814,0.244123583,-0.148178378,-0.202943978,0.133184638,0.206383282,-0.024635019,-0.147763259,0.000631237,0.019907908,0.016493926,0.748038298,1.22756066,1.141114354,1.224830289,0.892185324,0.677510258,0.707815738,0.641385046,1.129800649,2.531898718,3.257841613,3.373393685,2.786418718,1.803578395,1.057647542,0.103995975,1.857982758,2.404234062,-0.182244896,-0.848081769,-0.28468392,1.177984277,-0.561317697,0.068604198,-0.783769721,1.797252509,0.935626787,-0.488953814,-0.141467745,1.878830434,-0.423263293,1
-3.50E-09,-0.081612643,-0.049652625,-0.252415174,-0.168303015,-0.664604194,-0.649364711,-0.50653579,-0.038313365,2.350326238,-0.020956487,-0.021717592,-0.110289343,-0.034219469,-0.118193278,-0.020960345,-0.045638228,-0.04607408,-0.020957118,-0.021600804,-0.149257253,-0.125665759,-0.066085454,-0.604916733,-0.416296853,-0.476728686,-0.634083763,-0.021605866,2.465900307,-0.021569177,-0.020956487,-0.069839466,-0.040886338,-0.142447963,-1.017302426,-0.688228912,-0.279458932,-0.727774787,-0.277726529,-0.149252485,-1.039780696,0.590628689,-0.351259763,-0.696755633,-0.197327391,-0.144782744,-1.048088071,1.225156061,-0.455949903,-0.65043942,-0.205633951,-0.149090862,-1.010358718,-1.069393437,-0.267692746,-0.710386994,-0.239616067,-0.138585604,-1.009595059,-0.75223174,-0.272340964,-0.71930672,-0.225502913,-0.138197354,-1.00910046,-0.495761238,-0.27176539,-0.723847954,-0.225695108,2.194096564,3.049233961,-2.000907825,-2.247663732,-2.377378105,-0.420890868,0.439230569,1.53322374,1.173591391,2.294342496,-0.768515953,0.218515459,-0.267851168,-1.191302294,-1.9878414,0.149929093,1.927450361,-0.420313158,-0.375456517,-0.649750505,-0.546606403,0.387270104,0.381717935,0.210047149,-0.793888563,-0.200946106,0.442870144,-0.807068273,-0.591027511,0.898292088,-0.210367379,1.686976265,0.256716526,-0.125172287,-0.200750884,0.104107387,0.194875726,-0.001606265,-0.13274621,-0.012481208,0.002663875,0.019205287,0.713255202,1.247194654,1.14987851,1.196254384,0.879430977,0.679370758,0.737484503,0.652375666,1.134076093,2.543991504,3.273845873,3.423768614,2.827254023,1.832692562,1.197526051,0.113986422,1.862779572,2.065109908,-0.009682955,-0.840051338,-0.199715341,1.150047266,-0.491655056,0.117713707,-0.782196894,1.851826337,0.934209319,-0.471141115,-0.216473109,1.902927461,-0.37529769,1
